"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-08;2162.39;2162.39;2162.39;2162.39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-09;2141.8;2141.8;2141.8;2141.8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-10;2128.21;2128.21;2128.21;2128.21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-13;2155.4;2155.4;2155.4;2155.4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-14;2115.85;2115.85;2115.85;2115.85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-15;2154.78;2154.78;2154.78;2154.78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-16;2167.51;2167.51;2167.51;2167.51;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-17;2128.7;2128.7;2128.7;2128.7;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-20;2162.95;2162.95;2162.95;2162.95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-21;2197.64;2197.64;2197.64;2197.64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-22;2155.65;2155.65;2155.65;2155.65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-23;2136.48;2136.48;2136.48;2136.48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-24;2162.25;2162.25;2162.25;2162.25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-27;2155.21;2155.21;2155.21;2155.21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-28;2156.07;2156.07;2156.07;2156.07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-29;2147.4;2147.4;2147.4;2147.4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-04-30;2170.87;2170.87;2170.87;2170.87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-05;2213.89;2213.89;2213.89;2213.89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-06;2204.26;2204.26;2204.26;2204.26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-07;2169.12;2169.12;2169.12;2169.12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-08;2198.17;2198.17;2198.17;2198.17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-12;2193.15;2193.15;2193.15;2193.15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-13;2164.38;2164.38;2164.38;2164.38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-14;2158.35;2158.35;2158.35;2158.35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-15;2176.22;2176.22;2176.22;2176.22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-18;2159.61;2159.61;2159.61;2159.61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-19;2134.92;2134.92;2134.92;2134.92;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-20;2105.97;2105.97;2105.97;2105.97;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-21;2134.88;2134.88;2134.88;2134.88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2015-05-22;2151.92;2151.92;2151.92;2151.92;0;;
