"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-20;17409.4;17409.4;17409.4;17409.4;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-21;17479.82;17479.82;17479.82;17479.82;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-22;17604.7;17604.7;17604.7;17604.7;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-23;17511.35;17511.35;17511.35;17511.35;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-24;17393.11;17393.11;17393.11;17393.11;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-27;17169.41;17169.41;17169.41;17169.41;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-28;17342.33;17342.33;17342.33;17342.33;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-29;17250.22;17250.22;17250.22;17250.22;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-30;17215.9;17215.9;17215.9;17215.9;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-03-31;16979.81;16979.81;16979.81;16979.81;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-03;17085.8;17085.8;17085.8;17085.8;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-04;17253.62;17253.62;17253.62;17253.62;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-05;17530.06;17530.06;17530.06;17530.06;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-06;17503.63;17503.63;17503.63;17503.63;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-07;17196.85;17196.85;17196.85;17196.85;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-10;16789.36;16789.36;16789.36;16789.36;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-11;16819.21;16819.21;16819.21;16819.21;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-12;16553.71;16553.71;16553.71;16553.71;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-13;16523.01;16523.01;16523.01;16523.01;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-14;16264.03;16264.03;16264.03;16264.03;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-17;16478.32;16478.32;16478.32;16478.32;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-18;16307.67;16307.67;16307.67;16307.67;0;;
MEBCTR;Индекс МосБиржи голубых фишек полной доходности «брутто»;2017-04-19;16282.54;16282.54;16282.54;16282.54;0;;
